title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
3 Bed House in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/T4339389,Sold,House,,,,590 m²,R 2599,,3,3,gauteng,johannesburg,north-riding-to-lanseria,boskruin,T4339389,2024-02-23
3 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4451325,Sold,Cluster,,,,506 m²,R 1935,,3,2.5,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4451325,2024-02-23
2.6 ha Land available in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/T4367991,Sold,Land,,,,2.6 ha,R 1329,,None,None,gauteng,johannesburg,north-riding-to-lanseria,chartwell,T4367991,2024-02-23
5 Bed House in Lindley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4450849,Sold,House,,,861 ,3036 m²,,,5,5.5,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,T4450849,2024-02-23
2 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4472309,Sold,Townhouse,,,80 ,,,,2,1,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4472309,2024-02-23
2 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4463694,Sold,House,,,,722 m²None,,,2,1,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4463694,2024-02-23
6 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4267495,Sold,House,,,,450 m²None,,,6,4,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4267495,2024-02-23
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4394141,Sold,House,,,,634 m²None,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4394141,2024-02-23
4 Bed House in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4440395,Sold,House,,,292 ,1075 m²,,,4,3.5,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4440395,2024-02-23
4 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4221860,Sold,House,,,,797 m²None,,,4,3,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4221860,2024-02-23
5 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4304745,Sold,House,,,269 ,1203 m²,,,5,5,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,T4304745,2024-02-23
6 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4014114,Sold,House,,,1300 ,1.2 ha,,,6,6.5,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,T4014114,2024-02-23
3 Bed Cluster in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/16-sect-16-of-plan-3321996-known-as-fernwood/605-maple-drive/T4428007,Sold,Cluster,,,,165 m²,R 994,,3,2,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4428007,2024-02-23
1 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/80-wentworth/209-jackal-creek-golf-estate/T4069491,Sold,Apartment,,,39 ,,R 340,,1,1,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,T4069491,2024-02-23
2 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4443985,Sold,Apartment,,,136 ,,R 799,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4443985,2024-02-23
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/53b-the-algarve/1-mount-fletcher-lane/T4462342,Sold,Apartment,,,63 ,2.3 ha,,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4462342,2024-02-23
1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/501-cubana/62-nanyuki-road/T4328580,Sold,Apartment,,,85 ,1.5 ha,,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4328580,2024-02-23
3 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/816-william/2616-william-nichol/T4245892,Sold,Apartment,,,94 ,220 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4245892,2024-02-23
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4428635,Sold,Apartment,,,93 ,1.2 ha,,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4428635,2024-02-23
3 Bed House in Dainfern Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4087423,Sold,House,,,430 ,916 m²,,,3,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4087423,2024-02-23
1 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/150-the-paddocks/3437-william-nicol-drive/T4283857,Sold,Apartment,,,32 ,,R 355,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4283857,2024-02-23
1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/500-shimbali-sands/00-naivasha-road/T4365146,Sold,Apartment,,,52 ,,R 1200,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4365146,2024-02-23
1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/52-ss-the-crest/19-naivasha-road/T4399200,Sold,Apartment,,,52 ,1 ha,,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4399200,2024-02-23
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/289-soho-lofts/T3817966,Sold,Apartment,,,61 ,,R 560,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T3817966,2024-02-23
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/47-umoya/5-kikuyu-road/T4098617,Sold,Apartment,,,75 ,75 m²,,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4098617,2024-02-23
1 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/3733-the-view/77-broadacres-drive/T4473014,Sold,Apartment,,,50 ,,R 347,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4473014,2024-02-23
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/400-cedar-hills-private-estate/2-cedar-west-avenue/T4435631,Sold,Apartment,,,67 ,,R 476,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4435631,2024-02-23
2 Bed Townhouse in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/58-bryan-brook/220-witkoppen-street/Z45511,Sold,Townhouse,,,89 ,,R 724,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,Z45511,2024-02-23
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/41-via-firenza/15-airdlin-road/T4467115,Sold,Apartment,,,77 ,1.3 ha,,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4467115,2024-02-23
2 Bed Townhouse in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/92-singati-sands/44-naivasha-road/T4413780,Sold,Townhouse,,,77 ,,R 774,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4413780,2024-02-23
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/115-inyati-sands/17-leslie-drive/T4418400,Sold,Apartment,,,86 ,,R 600,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4418400,2024-02-23
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/239-inyati-sands/239-leslie-avenue/T4418345,Sold,Apartment,,,86 ,50 m²,,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4418345,2024-02-23
3 Bed Cluster in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/17-manhattan/T4161914,Sold,Cluster,,,126 ,5523 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4161914,2024-02-23
3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/39-lonehill-mews/50-concourse-crescent/T4233710,Sold,House,,,140 ,259 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4233710,2024-02-23
2 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/27-alphen-close/T4345631,Sold,House,,,,482 m²,R 1545,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4345631,2024-02-23
3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/1-frederick/T4193395,Sold,House,,,217 ,443 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4193395,2024-02-23
4 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/25-komari/T4445807,Sold,House,,,279 ,1530 m²,,,4,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4445807,2024-02-23
3 Bed Cluster in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/31-tamarisk/117-fountain-road/T4281585,Sold,Cluster,,,,500 m²,R 2300,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T4281585,2024-02-23
4 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/6-allion-close/T4346707,Sold,House,,,,650 m²,,R 3140,4,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4346707,2024-02-23
3 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/49a-mulbarton-road/T4399721,Sold,House,,,280 ,727 m²,,,3,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T4399721,2024-02-23
3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/25-lady-hamilton/25-pine-road/T4261898,Sold,House,,,,685 m²,R 1678,,3,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4261898,2024-02-23
4 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/10-stone-river-estate/10-boulders-lane/T4354104,Sold,House,,,,376 m²,R 2668,,4,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T4354104,2024-02-23
4 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/2-plover-street/T4321496,Sold,House,,,,686 m²,R 2597,,4,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4321496,2024-02-23
4 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/2088-eagle-trace-estate/10-pelican-street/T4359259,Sold,House,,,,735 m²,R 2175,,4,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4359259,2024-02-23
3 Bed House in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/32-voorschoten-street/T4416481,Sold,House,,,,874 m²None,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,bloubosrand,T4416481,2024-02-23
2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/131-the-lombardy/24-lombardy-rd/T4280963,Sold,Apartment,,,92 ,,,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4280963,2024-02-23
2 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4363812,Sold,Apartment,,,41 ,1 ha,,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4363812,2024-02-23
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4466521,Sold,Apartment,,,50 ,50 m²,,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4466521,2024-02-23
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4257250,Sold,Apartment,,,61 ,,R 635,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4257250,2024-02-23
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4345231,Sold,Apartment,,,52 ,52 m²,,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4345231,2024-02-23
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4276814,Sold,Apartment,,,,70 m²,R 566,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4276814,2024-02-23
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4383443,Sold,Apartment,,,110 ,,R 860,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4383443,2024-02-23
1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4443445,Sold,Apartment,,,84 ,,R 1452,,1,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4443445,2024-02-23
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T3929754,Sold,Apartment,,,69 ,,R 311,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T3929754,2024-02-23
2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4253411,Sold,Apartment,,,139 ,4.1 ha,,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4253411,2024-02-23
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4305734,Sold,Apartment,,,85 ,,R 714,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4305734,2024-02-23
2 Bed Cluster in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/T4072629,Sold,Cluster,,,,272 m²,R 538,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,bloubosrand,T4072629,2024-02-23
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4471731,Sold,Apartment,,,77 ,,R 378,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4471731,2024-02-23
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4338736,Sold,Apartment,,,102 ,102 m²,,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4338736,2024-02-23
2 Bed Townhouse in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4432391,Sold,Townhouse,,,73 ,,R 851,,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4432391,2024-02-23
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4316493,Sold,Apartment,,,102 ,,R 900,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4316493,2024-02-23
2 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4299824,Sold,House,,,80 ,,R 1132,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4299824,2024-02-23
3 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4142555,Sold,Apartment,,,166 ,,R 1172,,3,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4142555,2024-02-23
2 Bed Townhouse in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4239663,Sold,Townhouse,,,146 ,,R 878,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4239663,2024-02-23
2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4452960,Sold,Apartment,,,19019 ,109 m²,,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4452960,2024-02-23
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4308434,Sold,Apartment,,,116 ,,,R 2434,2,1,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4308434,2024-02-23
2 Bed Cluster in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4243688,Sold,Cluster,,,83 ,,R 778,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4243688,2024-02-23
3 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4394005,Sold,Apartment,,,102 ,1 ha,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4394005,2024-02-23
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4265148,Sold,Apartment,,,117 ,,,R 2400,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4265148,2024-02-23
2 Bed Duplex in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4354000,Sold,Duplex,,,146 ,,R 1117,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4354000,2024-02-23
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T3982883,Sold,Apartment,,,106 ,,R 1081,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T3982883,2024-02-23
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4378104,Sold,Apartment,,,110 ,,R 1158,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4378104,2024-02-23
4 Bed House in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/T4342276,Sold,House,,,,1465 m²,R 780,,4,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,bloubosrand,T4342276,2024-02-23
3 Bed Duplex in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4093074,Sold,Duplex,,,105 ,105 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4093074,2024-02-23
3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4407742,Sold,House,,,,401 m²,R 1260,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4407742,2024-02-23
3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4411187,Sold,House,,,156 ,497 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4411187,2024-02-23
2 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T3810052,Sold,House,,,,488 m²,R 1215,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T3810052,2024-02-23
3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4237913,Sold,House,,,,255 m²,R 991,,3,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4237913,2024-02-23
3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4420809,Sold,House,,,157 ,250 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4420809,2024-02-23
2 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4295070,Sold,Townhouse,,,165 ,,R 1068,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4295070,2024-02-23
3 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4276505,Sold,House,,,205 ,475 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4276505,2024-02-23
2 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T4298911,Sold,House,,,,425 m²,R 1100,,2,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T4298911,2024-02-23
3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4385125,Sold,House,,,205 ,519 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4385125,2024-02-23
3 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4357740,Sold,House,,,,507 m²,R 1500,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4357740,2024-02-23
3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T3983883,Sold,House,,,210 ,359 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T3983883,2024-02-23
3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4398991,Sold,House,,,,446 m²,R 1150,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4398991,2024-02-23
3 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T4298613,Sold,House,,,,796 m²,R 1760,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,T4298613,2024-02-23
4 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4336617,Sold,House,,,255 ,647 m²,,,4,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4336617,2024-02-23
3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4389155,Sold,House,,,185 ,365 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4389155,2024-02-23
3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4438383,Sold,House,,,250 ,536 m²,,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4438383,2024-02-23
3 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4309542,Sold,Townhouse,,,192 ,,R 1024,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4309542,2024-02-23
3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4398336,Sold,House,,,,1325 m²,R 2007,,3,2,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4398336,2024-02-23
5 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4122913,Sold,House,,,500 ,1048 m²,,,5,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4122913,2024-02-23
4 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4268357,Sold,House,,,,358 m²,R 1933,,4,3,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4268357,2024-02-23
