title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
4 Bed House in Lakefield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/lakefield/T4499854,Sold,House,{'Land Area': '519 m²'},"{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '2', 'Alarm': '✔', 'Balcony': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Scullery': '✔', 'Security Post': '✔', 'Storage': '✔', 'Study': '✔'}",0,519,0,0,4.0,3.0,gauteng,east-rand,benoni,lakefield,T4499854,2024-03-09
3 Bed House in Albemarle,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/albemarle/T4294580,Sold,House,"{'Land Area': '953 m²', 'Rates': 'R 1190'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Access Gate': '✔', 'Built In Braai': '✔', 'Flatlets': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,953,1190,0,3.0,2.0,gauteng,east-rand,germiston,albemarle,T4294580,2024-03-09
3 Bed House in Denlee,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/denlee/T4320145,Sold,House,"{'Land Area': '375 m²', 'Rates': 'R 832', 'Levy': 'R 1125'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Fireplace': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,375,832,1125,3.0,2.0,gauteng,east-rand,germiston,denlee,T4320145,2024-03-09
4 Bed House in Marlands,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/marlands/T4500766,Sold,House,"{'Land Area': '896 m²', 'Rates': 'R 947'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'Alarm': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Fenced': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Garden Cottage': '✔', 'Kitchen': '✔', 'Lapa': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scullery': '✔'}",0,896,947,0,4.0,2.0,gauteng,east-rand,germiston,marlands,T4500766,2024-03-09
5 Bed House in Gerdview,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/gerdview/T4349242,Sold,House,"{'Floor Area': '195 m²', 'Land Area': '704 m²', 'Rates': 'R 750', 'Levy': 'R 1'}","{'Bedrooms': '5', 'Bathrooms': '2', 'Covered Parkings': '4', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Built In Braai': '✔', 'Flatlets': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Tv': '✔'}",195,704,750,1,5.0,2.0,gauteng,east-rand,germiston,gerdview,T4349242,2024-03-09
3 Bed Townhouse in Solheim,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/solheim/T4461016,Sold,Townhouse,"{'Floor Area': '128 m²', 'Rates': 'R 1244', 'Levy': 'R 2409'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔'}",128,0,1244,2409,3.0,2.0,gauteng,east-rand,germiston,solheim,T4461016,2024-03-09
3 Bed House in Albemarle,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/albemarle/T4459633,Sold,House,"{'Land Area': '1047 m²', 'Rates': 'R 1326'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '5', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Access Gate': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,1047,1326,0,3.0,2.0,gauteng,east-rand,germiston,albemarle,T4459633,2024-03-09
3 Bed House in Benoni CBD,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/benoni-cbd/T4280517,Sold,House,{'Land Area': '261 m²'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '4', 'Pet Friendly': '✔'}",0,261,0,0,3.0,2.0,gauteng,east-rand,benoni,benoni-cbd,T4280517,2024-03-09
3 Bed House in Crystal Park,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/crystal-park/T4423488,Sold,House,{'Land Area': '805 m²'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Study': '✔'}",0,805,0,0,3.0,2.0,gauteng,east-rand,benoni,crystal-park,T4423488,2024-03-09
1 Bed Townhouse in Cloverdene,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/cloverdene/T4130028,Sold,Townhouse,"{'Rates': 'R 291', 'Levy': 'R 693'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Lounges': '1', 'Open Parkings': '2', 'Club House': '✔', 'Electric Fencing': '✔', 'Pool': '✔'}",0,0,291,693,1.0,1.0,gauteng,east-rand,benoni,cloverdene,T4130028,2024-03-09
3 Bed House in Delville,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/delville/T4479313,Sold,House,"{'Land Area': '1127 m²', 'Rates': 'R 900'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '8'}",0,1127,900,0,3.0,1.5,gauteng,east-rand,germiston,delville,T4479313,2024-03-09
3 Bed House in Klippoortje,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/klippoortje/T4183591,Sold,House,"{'Land Area': '990 m²', 'Rates': 'R 1100'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Flatlets': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,990,1100,0,3.0,2.0,gauteng,east-rand,germiston,klippoortje,T4183591,2024-03-09
3 Bed Simplex in Albemarle,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/albemarle/T4371136,Sold,Simplex,"{'Land Area': '333 m²', 'Rates': 'R 796', 'Levy': 'R 990'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '3', 'En-suite': '1', 'Lounges': '1', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Security Post': '✔'}",0,333,796,990,3.0,2.0,gauteng,east-rand,germiston,albemarle,T4371136,2024-03-09
3 Bed House in Castleview,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/castleview/T4478425,Sold,House,"{'Land Area': '744 m²', 'Rates': 'R 850'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Garages': '1', 'Lounges': '2', 'Pet Friendly': '✔', 'Pool': '✔'}",0,744,850,0,3.0,2.0,gauteng,east-rand,germiston,castleview,T4478425,2024-03-09
5 Bed House in Lakefield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/lakefield/T4168817,Sold,House,"{'Land Area': '2617 m²', 'Rates': 'R 745'}","{'Bedrooms': '5', 'Bathrooms': '4', 'Garages': '2', 'Lounges': '4', 'Open Parkings': '1', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,2617,745,0,5.0,4.0,gauteng,east-rand,benoni,lakefield,T4168817,2024-03-09
2 Bed Apartment in Solheim,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/solheim/T4343462,Sold,Apartment,"{'Floor Area': '85 m²', 'Rates': 'R 870', 'Levy': 'R 1200'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pet Friendly': '✔'}",85,0,870,1200,2.0,1.0,gauteng,east-rand,germiston,solheim,T4343462,2024-03-09
3 Bed House in Klippoortje,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/klippoortje/T4174087,Sold,House,"{'Land Area': '999 m²', 'Rates': 'R 830'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Security Post': '✔'}",0,999,830,0,3.0,2.0,gauteng,east-rand,germiston,klippoortje,T4174087,2024-03-09
2 Bed House in Klippoortje,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/klippoortje/T4427895,Sold,House,"{'Land Area': '201 m²', 'Rates': 'R 1000'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Open Parkings': '2'}",0,201,1000,0,2.0,1.0,gauteng,east-rand,germiston,klippoortje,T4427895,2024-03-09
2 Bed Flat in Wychwood,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/wychwood/T4358886,Sold,Flat,"{'Floor Area': '80 m²', 'Rates': 'R 472', 'Levy': 'R 1466'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'Alarm': '✔', 'BIC': '✔', 'Kitchen': '✔'}",80,0,472,1466,2.0,1.0,gauteng,east-rand,germiston,wychwood,T4358886,2024-03-09
3 Bed House in Farrarmere,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/farrarmere/T4532977,Sold,House,"{'Floor Area': '282 m²', 'Land Area': '617 m²', 'Rates': 'R 855', 'Levy': 'R 1499'}","{'Bedrooms': '3', 'Bathrooms': '4', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Open Parkings': '2'}",282,617,855,1499,3.0,4.0,gauteng,east-rand,benoni,farrarmere,T4532977,2024-03-09
4 Bed House in Farrarmere,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/farrarmere/T4499058,Sold,House,"{'Land Area': '1000 m²', 'Rates': 'R 1738'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Covered Parkings': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '1', 'Alarm': '✔', 'BIC': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Irrigation System': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Pool': '✔', 'Scullery': '✔', 'Walk In Closet': '✔'}",0,1000,1738,0,4.0,3.0,gauteng,east-rand,benoni,farrarmere,T4499058,2024-03-09
4 Bed House in Farrarmere,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/farrarmere/T4444067,Sold,House,"{'Land Area': '1000 m²', 'Rates': 'R 1738'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Covered Parkings': '2', 'Garages': '2', 'Lounges': '3', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Study': '✔'}",0,1000,1738,0,4.0,3.0,gauteng,east-rand,benoni,farrarmere,T4444067,2024-03-09
2 Bed Townhouse in Albemarle,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/albemarle/1-pelican-street/T4151716,Sold,Townhouse,"{'Floor Area': '51 m²', 'Land Area': '1.7 ha', 'Rates': 'R 359'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'BIC': '✔', 'Kitchen': '✔'}",51,17,359,0,2.0,1.0,gauteng,east-rand,germiston,albemarle,T4151716,2024-03-09
3 Bed House in Primrose,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/primrose/28-pine-avenue/T4322386,Sold,House,{'Land Area': '991 m²'},"{'Bedrooms': '3', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Garden': '✔', 'Kitchen': '✔'}",0,991,0,0,3.0,1.0,gauteng,east-rand,germiston,primrose,T4322386,2024-03-09
3 Bed House in Primrose,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/primrose/14-6th-avenue/T4358255,Sold,House,{'Rates': 'R 900'},"{'Bedrooms': '3', 'Bathrooms': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '6'}",0,0,900,0,3.0,1.0,gauteng,east-rand,germiston,primrose,T4358255,2024-03-09
3 Bed House in Elspark,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/elspark/4-francolin/T4379204,Sold,House,"{'Land Area': '1487 m²', 'Rates': 'R 1006'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '2', 'Family Tv Room': '✔', 'Garden': '✔', 'Garden Cottage': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Storage': '✔', 'Study': '✔', 'Wheel Chair Friendly': '✔'}",0,1487,1006,0,3.0,2.0,gauteng,east-rand,germiston,elspark,T4379204,2024-03-09
4 Bed House in Klippoortje,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/klippoortje/34-van-niekerk/T4278102,Sold,House,"{'Land Area': '880 m²', 'Rates': 'R 668'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '6'}",0,880,668,0,4.0,2.0,gauteng,east-rand,germiston,klippoortje,T4278102,2024-03-09
3 Bed House in Northvilla,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/northvilla/T4405534,Sold,House,"{'Land Area': '750 m²', 'Rates': 'R 1830', 'Levy': 'R 655'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Air Con': '✔', 'Alarm': '✔', 'Balcony': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Study': '✔'}",0,750,1830,655,3.0,2.5,gauteng,east-rand,benoni,northvilla,T4405534,2024-03-09
4 Bed House in Rynfield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/rynfield/T4203287,Sold,House,"{'Land Area': '1983 m²', 'Rates': 'R 1578'}","{'Bedrooms': '4', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Alarm': '✔', 'BIC': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",0,1983,1578,0,4.0,2.0,gauteng,east-rand,benoni,rynfield,T4203287,2024-03-09
19 Bed House in Primrose,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/primrose/72-rietfontein-road/T4344395,Sold,House,"{'Floor Area': '476 m²', 'Land Area': '1679 m²'}","{'Bedrooms': '19', 'Bathrooms': '5', 'Dining Areas': '1', 'En-suite': '2', 'Open Parkings': '15'}",476,1679,0,0,19.0,5.0,gauteng,east-rand,germiston,primrose,T4344395,2024-03-09
4 Bed House in Parkhill Gardens,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/parkhill-gardens/22-baird-avenue/T4332212,Sold,House,"{'Floor Area': '415 m²', 'Land Area': '1701 m²', 'Rates': 'R 2367'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Dining Areas': '2', 'Garages': '2', 'Lounges': '2', 'Flatlets': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",415,1701,2367,0,4.0,2.0,gauteng,east-rand,germiston,parkhill-gardens,T4332212,2024-03-09
4 Bed Cluster in Rynfield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/rynfield/T4447928,Sold,Cluster,"{'Land Area': '482 m²', 'Rates': 'R 2013', 'Levy': 'R 755'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Balcony': '✔', 'Electric Fencing': '✔', 'Laundry': '✔', 'Patio': '✔', 'Security Post': '✔', 'Study': '✔'}",0,482,2013,755,4.0,3.0,gauteng,east-rand,benoni,rynfield,T4447928,2024-03-09
3 Bed House in Benoni North,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/benoni-north/T4392668,Sold,House,"{'Land Area': '444 m²', 'Rates': 'R 1464'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'BIC': '✔', 'Entrance Hall': '✔', 'Garden': '✔', 'Irrigation System': '✔', 'Kitchen': '✔'}",0,444,1464,0,3.0,2.0,gauteng,east-rand,benoni,benoni-north,T4392668,2024-03-09
5 Bed House in Farrarmere,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/farrarmere/T4376087,Sold,House,"{'Land Area': '956 m²', 'Rates': 'R 1702'}","{'Bedrooms': '5', 'Bathrooms': '3', 'Covered Parkings': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '4', 'Access Gate': '✔', 'Alarm': '✔', 'BIC': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Intercom': '✔', 'Irrigation System': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scullery': '✔', 'Staff Quarters': '✔'}",0,956,1702,0,5.0,3.0,gauteng,east-rand,benoni,farrarmere,T4376087,2024-03-09
3 Bed Townhouse in Rynfield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/rynfield/T4210970,Sold,Townhouse,"{'Floor Area': '130 m²', 'Rates': 'R 500', 'Levy': 'R 980'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '1', 'Lounges': '2', 'Open Parkings': '1', 'Garden': '✔', 'Pet Friendly': '✔'}",130,0,500,980,3.0,2.0,gauteng,east-rand,benoni,rynfield,T4210970,2024-03-09
3 Bed House in Northmead,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/northmead/T4513277,Sold,House,"{'Land Area': '1357 m²', 'Rates': 'R 1010'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '1', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pool': '✔'}",0,1357,1010,0,3.0,1.0,gauteng,east-rand,benoni,northmead,T4513277,2024-03-09
3 Bed House in Northmead,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/northmead/T4348955,Sold,House,"{'Land Area': '1070 m²', 'Rates': 'R 1372'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '2', 'Garages': '2', 'Lounges': '1', 'Flatlets': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,1070,1372,0,3.0,2.0,gauteng,east-rand,benoni,northmead,T4348955,2024-03-09
3 Bed House in Farrarmere,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/farrarmere/T4250426,Sold,House,"{'Land Area': '1001 m²', 'Rates': 'R 1245'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Garages': '2', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,1001,1245,0,3.0,2.0,gauteng,east-rand,benoni,farrarmere,T4250426,2024-03-09
3 Bed House in Northmead,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/northmead/T4406971,Sold,House,"{'Floor Area': '460 m²', 'Land Area': '952 m²', 'Rates': 'R 1000'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Covered Parkings': '4', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '2', 'Flatlets': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",460,952,1000,0,3.0,1.0,gauteng,east-rand,benoni,northmead,T4406971,2024-03-09
3 Bed House in Northmead,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/northmead/T4348560,Sold,House,"{'Floor Area': '269 m²', 'Land Area': '987 m²', 'Rates': 'R 832'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Covered Parkings': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '3', 'Flatlets': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔'}",269,987,832,0,3.0,2.5,gauteng,east-rand,benoni,northmead,T4348560,2024-03-09
3 Bed House in Northmead,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/northmead/T4442454,Sold,House,"{'Land Area': '892 m²', 'Rates': 'R 1062'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '3', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '3', 'Lounges': '1', 'Open Parkings': '1', 'Alarm': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Pool': '✔', 'Scullery': '✔'}",0,892,1062,0,3.0,2.0,gauteng,east-rand,benoni,northmead,T4442454,2024-03-09
3 Bed Apartment in Brentwood Park,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/brentwood-park/T4474926,Sold,Apartment,"{'Floor Area': '135 m²', 'Land Area': '135 m²', 'Rates': 'R 972', 'Levy': 'R 2107'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔'}",135,135,972,2107,3.0,2.0,gauteng,east-rand,benoni,brentwood-park,T4474926,2024-03-09
3 Bed Townhouse in Goedeburg,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/goedeburg/T4325281,Sold,Townhouse,"{'Floor Area': '148 m²', 'Rates': 'R 1000', 'Levy': 'R 1200'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '1', 'Garden': '✔', 'Pet Friendly': '✔'}",148,0,1000,1200,3.0,2.0,gauteng,east-rand,benoni,goedeburg,T4325281,2024-03-09
3 Bed Townhouse in Lakefield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/lakefield/T4459042,Sold,Townhouse,"{'Floor Area': '112 m²', 'Land Area': '112 m²', 'Rates': 'R 742', 'Levy': 'R 1998'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '1', 'Lounges': '2', 'Garden': '✔', 'Pool': '✔'}",112,112,742,1998,3.0,2.0,gauteng,east-rand,benoni,lakefield,T4459042,2024-03-09
2 Bed Apartment in Rynfield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/rynfield/T4102671,Sold,Apartment,"{'Floor Area': '1951 m²', 'Land Area': '79 m²', 'Rates': 'R 1000', 'Levy': 'R 1800'}","{'Bedrooms': '2', 'Bathrooms': '1.5', 'Covered Parkings': '1', 'Garages': '1', 'Lounges': '2', 'Kitchen': '✔'}",1951,79,1000,1800,2.0,1.5,gauteng,east-rand,benoni,rynfield,T4102671,2024-03-09
3 Bed House in Crystal Park,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/crystal-park/T4309776,Sold,House,"{'Land Area': '803 m²', 'Rates': 'R 650'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔'}",0,803,650,0,3.0,2.0,gauteng,east-rand,benoni,crystal-park,T4309776,2024-03-09
3 Bed House in Crystal Park,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/crystal-park/T3994566,Sold,House,"{'Land Area': '260 m²', 'Rates': 'R 482'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Lounges': '1', 'Open Parkings': '3', 'Garden': '✔', 'Pet Friendly': '✔'}",0,260,482,0,3.0,2.0,gauteng,east-rand,benoni,crystal-park,T3994566,2024-03-09
3 Bed House in Crystal Park,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/crystal-park/T4499249,Sold,House,"{'Floor Area': '65 m²', 'Land Area': '65 m²', 'Rates': 'R 618'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Lounges': '1', 'Patio': '✔', 'Security Post': '✔'}",65,65,618,0,3.0,2.0,gauteng,east-rand,benoni,crystal-park,T4499249,2024-03-09
2 Bed Townhouse in Morehill,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/morehill/T4388028,Sold,Townhouse,"{'Land Area': '88 m²', 'Rates': 'R 700', 'Levy': 'R 1300'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Pool': '✔'}",0,88,700,1300,2.0,1.0,gauteng,east-rand,benoni,morehill,T4388028,2024-03-09
3 Bed Townhouse in Cloverdene,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/cloverdene/T4377624,Sold,Townhouse,"{'Floor Area': '72 m²', 'Rates': 'R 500', 'Levy': 'R 1421'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Lounges': '1', 'Pool': '✔'}",72,0,500,1421,3.0,2.0,gauteng,east-rand,benoni,cloverdene,T4377624,2024-03-09
3 Bed House in Daveyton,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/daveyton/T4500338,Sold,House,"{'Land Area': '324 m²', 'Rates': 'R 360'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Garages': '1', 'Lounges': '3', 'Open Parkings': '1', 'Garden': '✔', 'Pet Friendly': '✔'}",0,324,360,0,3.0,1.0,gauteng,east-rand,benoni,daveyton,T4500338,2024-03-09
2 Bed Apartment in Rynfield,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/benoni/rynfield/T4063545,Sold,Apartment,"{'Floor Area': '69 m²', 'Rates': 'R 400', 'Levy': 'R 1600'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Balcony': '✔', 'Kitchen': '✔'}",69,0,400,1600,2.0,1.0,gauteng,east-rand,benoni,rynfield,T4063545,2024-03-09
3 Bed Townhouse in Sunnyrock,https://www.privateproperty.co.za/for-sale/gauteng/east-rand/germiston/sunnyrock/T4120677,Sold,Townhouse,"{'Floor Area': '120 m²', 'Rates': 'R 824', 'Levy': 'R 2334'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",120,0,824,2334,3.0,2.0,gauteng,east-rand,germiston,sunnyrock,T4120677,2024-03-09
