title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
4 Bed House in Nooitgedacht,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/T4368035,Sold,House,"{'Land Area': '489 m²', 'Levy': 'R 850'}","{'Bedrooms': '4', 'Bathrooms': '2.5', 'Covered Parkings': '2', 'En-suite': '1', 'Lounges': '2', 'Access Gate': '✔', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",0,489,0,850,4.0,2.5,gauteng,johannesburg,north-riding-to-lanseria,nooitgedacht,T4368035,2024-03-07
2 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4472309,Sold,Townhouse,{'Floor Area': '80 m²'},"{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pool': '✔', 'Security Post': '✔'}",80,0,0,0,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4472309,2024-03-07
2 Bed Apartment in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/65-springfields/10-gibson-drive/T4048827,Sold,Apartment,"{'Floor Area': '68 m²', 'Rates': 'R 470', 'Levy': 'R 1237'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Kitchen': '✔'}",68,0,470,1237,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,T4048827,2024-03-07
1 Bed Apartment in Linbro Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/linbro-park/T4324119,Sold,Apartment,"{'Floor Area': '40 m²', 'Rates': 'R 570', 'Levy': 'R 1172'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔', 'Pool': '✔'}",40,0,570,1172,1.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,linbro-park,T4324119,2024-03-07
3 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4415845,Sold,House,"{'Land Area': '1321 m²', 'Rates': 'R 1275'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Flatlets': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",0,1321,1275,0,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,T4415845,2024-03-07
1 Bed Apartment in Rivonia,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/rivonia/250-the-link/120-11th-avenue-edenburg/T4328818,Sold,Apartment,"{'Floor Area': '47 m²', 'Land Area': '47 m²', 'Rates': 'R 680', 'Levy': 'R 1453'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Open Parkings': '1', 'Balcony': '✔', 'BIC': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Security Post': '✔'}",47,47,680,1453,1.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,rivonia,T4328818,2024-03-07
4 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4431557,Sold,House,"{'Floor Area': '206 m²', 'Land Area': '611 m²', 'Rates': 'R 1548'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'En-suite': '2', 'Garages': '1', 'Lounges': '1', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",206,611,1548,0,4.0,3.0,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4431557,2024-03-07
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4375586,Sold,House,"{'Land Area': '450 m²', 'Rates': 'R 986', 'Levy': 'R 670'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,450,986,670,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4375586,2024-03-07
1 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/68-caymans/332-san-marco-street/T4476251,Sold,Townhouse,"{'Floor Area': '83 m²', 'Rates': 'R 598', 'Levy': 'R 1825'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Study': '✔'}",83,0,598,1825,1.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4476251,2024-03-07
5 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4470110,Sold,House,{'Land Area': '280 m²'},"{'Bedrooms': '5', 'Bathrooms': '3.5', 'Garages': '2', 'Lounges': '1', 'Pet Friendly': '✔'}",0,280,0,0,5.0,3.5,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4470110,2024-03-07
3 Bed Duplex in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4466338,Sold,Duplex,"{'Floor Area': '127 m²', 'Rates': 'R 851', 'Levy': 'R 2181'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",127,0,851,2181,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4466338,2024-03-07
3 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4318850,Sold,Townhouse,"{'Floor Area': '174 m²', 'Land Area': '300 m²', 'Rates': 'R 1035', 'Levy': 'R 2036'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Garden': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",174,300,1035,2036,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4318850,2024-03-07
4 Bed Townhouse in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/22-loeries-lane/79-montrose-avenue/T4345043,Sold,Townhouse,"{'Floor Area': '194 m²', 'Rates': 'R 1421', 'Levy': 'R 3358'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'En-suite': '2', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",194,0,1421,3358,4.0,3.0,gauteng,johannesburg,north-riding-to-lanseria,northgate,T4345043,2024-03-07
1 Bed Apartment in Olivedale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/olivedale/T4370243,Sold,Apartment,"{'Floor Area': '51 m²', 'Rates': 'R 660', 'Levy': 'R 1454'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Pet Friendly': '✔'}",51,0,660,1454,1.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,olivedale,T4370243,2024-03-07
2 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4507706,Sold,Townhouse,"{'Floor Area': '105 m²', 'Land Area': '1.6 ha', 'Levy': 'R 1910'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",105,16,0,1910,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4507706,2024-03-07
3 Bed Apartment in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/52-ss-boskruin-valley/10-wilgeboom-drive/T4145529,Sold,Apartment,"{'Floor Area': '95 m²', 'Land Area': '5785 m²', 'Rates': 'R 461', 'Levy': 'R 1999'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'Balcony': '✔', 'Built In Braai': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pool': '✔', 'Scenic View': '✔'}",95,5785,461,1999,3.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,boskruin,T4145529,2024-03-07
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4394141,Sold,House,{'Land Area': '634 m²'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'Alarm': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,634,0,0,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4394141,2024-03-07
4 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T3696305,Sold,House,"{'Land Area': '538 m²', 'Rates': 'R 500'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '2', 'Flatlets': '✔', 'Guest Toilet': '✔', 'Pet Friendly': '✔'}",0,538,500,0,4.0,3.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T3696305,2024-03-07
2 Bed Townhouse in Olivedale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/olivedale/20-melody-lane/48-jacaranda-ave/T4126227,Sold,Townhouse,"{'Floor Area': '106 m²', 'Rates': 'R 900'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔'}",106,0,900,0,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,olivedale,T4126227,2024-03-07
3 Bed Apartment in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4386425,Sold,Apartment,"{'Land Area': '167 m²', 'Rates': 'R 1346', 'Levy': 'R 2591'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'Alarm': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Scullery': '✔', 'Security Post': '✔', 'Storage': '✔'}",0,167,1346,2591,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4386425,2024-03-07
3 Bed Duplex in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4521940,Sold,Duplex,"{'Floor Area': '127 m²', 'Rates': 'R 851', 'Levy': 'R 2285'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",127,0,851,2285,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4521940,2024-03-07
2 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4118730,Sold,Townhouse,"{'Floor Area': '136 m²', 'Rates': 'R 614', 'Levy': 'R 2085'}","{'Bedrooms': '2', 'Bathrooms': '1.5', 'Covered Parkings': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Storeys': '2', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Scenic View': '✔', 'Study': '✔'}",136,0,614,2085,2.0,1.5,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4118730,2024-03-07
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4507233,Sold,Townhouse,"{'Floor Area': '111 m²', 'Rates': 'R 919', 'Levy': 'R 1578'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔'}",111,0,919,1578,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4507233,2024-03-07
3 Bed Apartment in Olivedale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/olivedale/T4404609,Sold,Apartment,"{'Floor Area': '100 m²', 'Rates': 'R 800', 'Levy': 'R 1559'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Pool': '✔'}",100,0,800,1559,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,olivedale,T4404609,2024-03-07
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4395387,Sold,Townhouse,"{'Floor Area': '125 m²', 'Rates': 'R 920', 'Levy': 'R 1987'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Access Gate': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",125,0,920,1987,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4395387,2024-03-07
3 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/37-brushwood-estate/79-drysdale-road/T4545573,Sold,Townhouse,"{'Floor Area': '113 m²', 'Land Area': '2.2 ha', 'Rates': 'R 859', 'Levy': 'R 1634'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '4', 'Storeys': '2', 'Access Gate': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔', 'Study': '✔', 'Walk In Closet': '✔'}",113,22,859,1634,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4545573,2024-03-07
6 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4267495,Sold,House,{'Land Area': '450 m²'},"{'Bedrooms': '6', 'Bathrooms': '4', 'Dining Areas': '1', 'Lounges': '1', 'Pet Friendly': '✔'}",0,450,0,0,6.0,4.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4267495,2024-03-07
2 Bed Simplex in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4495014,Sold,Simplex,{'Rates': 'R 674'},"{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",0,0,674,0,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,T4495014,2024-03-07
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4331618,Sold,House,"{'Floor Area': '285 m²', 'Land Area': '285 m²', 'Rates': 'R 350', 'Levy': 'R 450'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '1', 'Garden': '✔', 'Pet Friendly': '✔'}",285,285,350,450,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4331618,2024-03-07
2 Bed Apartment in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/T4230837,Sold,Apartment,"{'Floor Area': '109 m²', 'Rates': 'R 600', 'Levy': 'R 1400'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Lounges': '1'}",109,0,600,1400,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,northgate,T4230837,2024-03-07
2 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/142-r-telford-court/169-hyperion-drive/T4400203,Sold,Apartment,"{'Floor Area': '95 m²', 'Land Area': '5.4 ha', 'Rates': 'R 389', 'Levy': 'R 1861'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Security Post': '✔', 'Tennis Court': '✔'}",95,54,389,1861,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4400203,2024-03-07
1 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4485710,Sold,Apartment,"{'Floor Area': '70 m²', 'Rates': 'R 577', 'Levy': 'R 1451'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'En-suite': '1', 'Lounges': '1', 'Balcony': '✔', 'BIC': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Kitchen': '✔', 'Pool': '✔'}",70,0,577,1451,1.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4485710,2024-03-07
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T3934207,Sold,House,"{'Floor Area': '98 m²', 'Land Area': '440 m²', 'Rates': 'R 500'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔'}",98,440,500,0,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T3934207,2024-03-07
5 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T3773765,Sold,House,"{'Floor Area': '150 m²', 'Land Area': '298 m²', 'Rates': 'R 500'}","{'Bedrooms': '5', 'Bathrooms': '3', 'Covered Parkings': '1', 'Garages': '1', 'Lounges': '1'}",150,298,500,0,5.0,3.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T3773765,2024-03-07
2 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4327054,Sold,Townhouse,"{'Floor Area': '71 m²', 'Rates': 'R 395', 'Levy': 'R 2680'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Laundry': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",71,0,395,2680,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4327054,2024-03-07
2 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4245664,Sold,Townhouse,{'Floor Area': '99 m²'},"{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",99,0,0,0,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4245664,2024-03-07
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/24-clemens-corner-jn/0a-bouvet-ave/T4400167,Sold,Townhouse,"{'Floor Area': '70 m²', 'Land Area': '8760 m²', 'Rates': 'R 328', 'Levy': 'R 1905'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '2', 'En-suite': '1', 'Lounges': '1', 'Storeys': '2', 'BIC': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",70,8760,328,1905,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4400167,2024-03-07
2 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/9-9/T4301062,Sold,House,"{'Floor Area': '280 m²', 'Land Area': '280 m²', 'Rates': 'R 400', 'Levy': 'R 550'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔'}",280,280,400,550,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4301062,2024-03-07
2 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4434886,Sold,Townhouse,"{'Floor Area': '71 m²', 'Land Area': '1.3 ha', 'Rates': 'R 368', 'Levy': 'R 1741'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Storage': '✔'}",71,13,368,1741,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4434886,2024-03-07
2 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/1-south-africa-street/T4482811,Sold,House,"{'Floor Area': '306 m²', 'Rates': 'R 797'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'En-suite': '1', 'Lounges': '1', 'Storeys': '1', 'Access Gate': '✔', 'Air Con': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Deck': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Satellite': '✔', 'Security Post': '✔'}",306,0,797,0,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4482811,2024-03-07
2 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4429720,Sold,Apartment,"{'Floor Area': '66 m²', 'Rates': 'R 701', 'Levy': 'R 1400'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Pool': '✔'}",66,0,701,1400,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4429720,2024-03-07
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4340980,Sold,Townhouse,"{'Floor Area': '71 m²', 'Rates': 'R 336', 'Levy': 'R 1829'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '2', 'Lounges': '1', 'BIC': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔'}",71,0,336,1829,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4340980,2024-03-07
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4453805,Sold,House,{'Land Area': '290 m²'},"{'Bedrooms': '3', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Lounges': '1', 'Access Gate': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",0,290,0,0,3.0,1.5,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4453805,2024-03-07
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4236183,Sold,House,{'Rates': 'R 380'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",0,0,380,0,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4236183,2024-03-07
3 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4397725,Sold,House,{'Land Area': '535 m²'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '2', 'Pet Friendly': '✔', 'Study': '✔'}",0,535,0,0,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4397725,2024-03-07
2 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/14-ambleside/776-douglas-road/T4387877,Sold,Townhouse,"{'Floor Area': '83 m²', 'Rates': 'R 380', 'Levy': 'R 1356'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Security Post': '✔'}",83,0,380,1356,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4387877,2024-03-07
